,name,lat,lng,capital,tag,prime
914,Osmancik,40.9782,34.8047,Turkey,osmancik,is_city
915,Silifke,36.3778,33.9344,Turkey,silifke,is_city
916,Tasucu,36.3256,33.8803,Turkey,tasucu,is_city
917,Kirobasi,36.7224,33.8671,Turkey,kirobasi,is_city
918,Acipayam,37.4239,29.3494,Turkey,acipayam,is_city
919,Kelekci,37.2407,29.3042,Turkey,kelekci,is_city
920,Hasbek,39.5495,35.5477,Turkey,hasbek,is_city
921,Koprukoy,39.966,41.8684,Turkey,koprukoy,is_city
923,Manyas,40.0464,27.97,Turkey,manyas,is_city
924,Sevketiye,40.0935,27.8467,Turkey,sevketiye,is_city
925,Bozyazi,36.1049,32.9723,Turkey,bozyazi,is_city
926,Cobanlar,38.7014,30.7828,Turkey,cobanlar,is_city
927,Meric,41.1918,26.421,Turkey,meric,is_city
929,Gerze,41.8036,35.2011,Turkey,gerze,is_city
930,Cay,38.5917,31.0286,Turkey,cay,is_city
931,Yenimehmetli,39.42,32.1689,Turkey,yenimehmetli,is_city
932,Temelli,39.7275,32.3553,Turkey,temelli,is_city
933,Sumbas,37.4513,36.0235,Turkey,sumbas,is_city
934,Igdir,40.2663,35.6264,Turkey,igdir,is_city
935,Boztepe,40.1878,35.8875,Turkey,boztepe,is_city
936,Zile,40.3031,35.8864,Turkey,zile,is_city
937,Karakecili,39.5942,33.3778,Turkey,karakecili,is_city
938,Gencek,37.4498,31.5459,Turkey,gencek,is_city
939,Doganbey,37.8005,31.8911,Turkey,doganbey,is_city
940,Beysehir,37.6773,31.7246,Turkey,beysehir,is_city
941,Karahalli,38.3208,29.5303,Turkey,karahalli,is_city
942,Uzumlu,37.5406,31.6038,Turkey,uzumlu,is_city
943,Bakirdagi,38.216,35.7902,Turkey,bakirdagi,is_city
944,Bozova,37.3625,38.5267,Turkey,bozova,is_city
945,Yaylak,37.3827,38.3389,Turkey,yaylak,is_city
946,Develi,38.3906,35.4922,Turkey,develi,is_city
947,Kanliavsar,37.2165,38.3094,Turkey,kanliavsar,is_city
948,Iskilip,40.7353,34.4739,Turkey,iskilip,is_city
949,Cicekli,39.0547,39.416,Turkey,cicekli,is_city
950,Sutluce,39.1697,39.5472,Turkey,sutluce,is_city
951,Kocakoc,39.1183,39.6586,Turkey,kocakoc,is_city
953,Celtikci,37.5295,30.4803,Turkey,celtikci,is_city
954,Sergen,41.7053,27.7083,Turkey,sergen,is_city
955,Vize,41.5725,27.7658,Turkey,vize,is_city
956,Kiyikoy,41.6348,28.0946,Turkey,kiyikoy,is_city
957,Aricak,38.5634,40.1248,Turkey,aricak,is_city
959,Pazaryeri,39.9939,29.9042,Turkey,pazaryeri,is_city
960,Salmanli,39.9022,34.2547,Turkey,salmanli,is_city
961,Taslicay,39.6297,43.3688,Turkey,taslicay,is_city
962,Yalnizcam,41.0644,42.5008,Turkey,yalnizcam,is_city
965,Selendi,38.7444,28.8678,Turkey,selendi,is_city
966,Sulusaray,39.9939,36.084,Turkey,sulusaray,is_city
967,Bekilli,38.2311,29.4197,Turkey,bekilli,is_city
968,Havsa,41.549,26.8221,Turkey,havsa,is_city
970,Kizilcaboluk,37.6119,29.0184,Turkey,kizilcaboluk,is_city
971,Geyikpinar,38.3176,41.8206,Turkey,geyikpinar,is_city
972,Meydan,38.3558,41.7694,Turkey,meydan,is_city
973,Kavakbasi,38.4834,41.8197,Turkey,kavakbasi,is_city
974,Mutki,38.4062,41.9202,Turkey,mutki,is_city
975,Tavas,37.5735,29.0706,Turkey,tavas,is_city
977,Kizilsu,37.454,42.1964,Turkey,kizilsu,is_city
978,Lapseki,40.3442,26.6856,Turkey,lapseki,is_city
979,Umurbey,40.2337,26.6063,Turkey,umurbey,is_city
980,Kamil,41.1036,34.763,Turkey,kamil,is_city
981,Ilgin,38.2792,31.9139,Turkey,ilgin,is_city
982,Asagicigil,38.0515,31.8638,Turkey,asagicigil,is_city
983,Argithani,38.2926,31.7145,Turkey,argithani,is_city
984,Derbent,38.0142,32.0164,Turkey,derbent,is_city
985,Cavdarhisar,39.1934,29.6191,Turkey,cavdarhisar,is_city
986,Gordes,38.9328,28.2894,Turkey,gordes,is_city
987,Domanic,39.8019,29.6092,Turkey,domanic,is_city
988,Yazihan,38.5929,38.1733,Turkey,yazihan,is_city
990,Gulpinar,39.5328,26.1206,Turkey,gulpinar,is_city
991,Kucukkuyu,39.5489,26.6053,Turkey,kucukkuyu,is_city
992,Ihsaniye,39.0292,30.4164,Turkey,ihsaniye,is_city
993,Cardak,37.8269,29.6683,Turkey,cardak,is_city
994,Kale,37.4392,28.8453,Turkey,kale,is_city
995,Hasanbeyli,37.1284,36.5461,Turkey,hasanbeyli,is_city
996,Kalkan,36.2651,29.4137,Turkey,kalkan,is_city
997,Bolvadin,38.7111,31.0486,Turkey,bolvadin,is_city
998,Akkus,40.7931,37.0164,Turkey,akkus,is_city
999,Savcili,39.2289,33.6814,Turkey,savcili,is_city
1000,Kaman,39.3575,33.7239,Turkey,kaman,is_city
1001,Yalvac,38.2956,31.1778,Turkey,yalvac,is_city
1002,Bagkonak,38.2175,31.2722,Turkey,bagkonak,is_city
1003,Kumdanli,38.3239,30.9764,Turkey,kumdanli,is_city
1006,Hilvan,37.5869,38.955,Turkey,hilvan,is_city
1007,Hisarcik,39.2506,29.2312,Turkey,hisarcik,is_city
1009,Saraycik,40.9502,35.1116,Turkey,saraycik,is_city
1010,Gumushacikoy,40.9253,35.2347,Turkey,gumushacikoy,is_city
1011,Gumus,40.8402,35.1719,Turkey,gumus,is_city
1012,Yenibasak,38.8041,40.9922,Turkey,yenibasak,is_city
1013,Solhan,38.9652,41.0544,Turkey,solhan,is_city
1014,Sincik,38.0365,38.6126,Turkey,sincik,is_city
1015,Yarpuzlu,38.0541,38.5213,Turkey,yarpuzlu,is_city
1016,Semdinli,37.3051,44.5742,Turkey,semdinli,is_city
1017,Cekerek,40.0731,35.4947,Turkey,cekerek,is_city
1018,Andirin,37.5776,36.3549,Turkey,andirin,is_city
1019,Kalkim,39.8117,27.215,Turkey,kalkim,is_city
1020,Pazarkoy,39.8532,27.403,Turkey,pazarkoy,is_city
1021,Hamdibey,39.8494,27.2481,Turkey,hamdibey,is_city
1023,Albayrak,38.1425,44.2012,Turkey,albayrak,is_city
1024,Bagisli,37.7177,44.0356,Turkey,bagisli,is_city
1025,Baskale,38.0453,44.0172,Turkey,baskale,is_city
1026,Dazkiri,37.9186,29.8606,Turkey,dazkiri,is_city
1027,Canakci,40.9114,38.9881,Turkey,canakci,is_city
1030,Gerger,38.0281,39.0342,Turkey,gerger,is_city
1031,Zeytinlik,41.1101,41.8582,Turkey,zeytinlik,is_city
1032,Taraksu,38.0167,39.0833,Turkey,taraksu,is_city
1035,Ahlat,38.7489,42.4801,Turkey,ahlat,is_city
1036,Dambaslar,41.2242,27.2481,Turkey,dambaslar,is_city
1037,Esme,38.3998,28.969,Turkey,esme,is_city
1038,Acigol,38.5503,34.5092,Turkey,acigol,is_city
1039,Ovakisla,38.8173,42.3164,Turkey,ovakisla,is_city
1040,Hayrabolu,41.2131,27.1069,Turkey,hayrabolu,is_city
1041,Susuzmusellim,41.0989,27.0675,Turkey,susuzmusellim,is_city
1042,Akdagmadeni,39.6603,35.8836,Turkey,akdagmadeni,is_city
1043,Boyabat,41.4689,34.7667,Turkey,boyabat,is_city
1044,Pehlivankoy,41.3481,26.9252,Turkey,pehlivankoy,is_city
1045,Aras,39.9882,42.3063,Turkey,aras,is_city
1046,Horasan,40.0388,42.1637,Turkey,horasan,is_city
1048,Gercus,37.5625,41.3775,Turkey,gercus,is_city
1049,Cevizlik,38.1755,42.226,Turkey,cevizlik,is_city
1050,Sirvan,38.0625,42.0252,Turkey,sirvan,is_city
1051,Incesu,38.6224,35.1826,Turkey,incesu,is_city
1052,Ozpinar,38.0048,42.2439,Turkey,ozpinar,is_city
1053,Kurthasanli,38.3261,32.1753,Turkey,kurthasanli,is_city
1054,Kepsut,39.6889,28.1522,Turkey,kepsut,is_city
1055,Durak,39.7066,28.2718,Turkey,durak,is_city
1056,Kadinhani,38.2397,32.2114,Turkey,kadinhani,is_city
1058,Yarbasan,38.9889,28.8081,Turkey,yarbasan,is_city
1059,Borlu,38.7529,28.4674,Turkey,borlu,is_city
1060,Pinarhisar,41.6242,27.52,Turkey,pinarhisar,is_city
1061,Kayacik,38.3414,40.6134,Turkey,kayacik,is_city
1062,Candir,39.2445,35.514,Turkey,candir,is_city
1063,Gediz,38.9939,29.3913,Turkey,gediz,is_city
1064,Barla,38.0178,30.7828,Turkey,barla,is_city
1065,Egirdir,37.8743,30.8327,Turkey,egirdir,is_city
1066,Yigilca,40.9598,31.4436,Turkey,yigilca,is_city
1067,Dombay,38.1542,30.2088,Turkey,dombay,is_city
1068,Dinar,38.0717,30.1656,Turkey,dinar,is_city
1069,Haydarli,38.2597,30.3858,Turkey,haydarli,is_city
1071,Karacasu,37.7282,28.6057,Turkey,karacasu,is_city
1072,Alaca,40.1683,34.8425,Turkey,alaca,is_city
1073,Suhut,38.5311,30.5458,Turkey,suhut,is_city
1074,Sariveliler,36.6971,32.612,Turkey,sariveliler,is_city
1075,Tahir,39.8559,42.4283,Turkey,tahir,is_city
1077,Pervari,37.9357,42.5493,Turkey,pervari,is_city
1078,Eleskirt,39.798,42.6757,Turkey,eleskirt,is_city
1079,Kadisehri,39.9957,35.7919,Turkey,kadisehri,is_city
1080,Saginli,38.0573,42.5837,Turkey,saginli,is_city
1082,Yahyali,38.1023,35.357,Turkey,yahyali,is_city
1083,Hamur,39.6056,42.985,Turkey,hamur,is_city
1084,Puturge,38.1992,38.863,Turkey,puturge,is_city
1085,Tepehan,38.1179,38.7262,Turkey,tepehan,is_city
1086,Kavak,41.0783,36.0425,Turkey,kavak,is_city
1087,Uluborlu,38.0783,30.4502,Turkey,uluborlu,is_city
1088,Keciborlu,37.9425,30.3022,Turkey,keciborlu,is_city
1089,Orhaneli,39.9033,28.9906,Turkey,orhaneli,is_city
1090,Digor,40.369,43.41,Turkey,digor,is_city
1091,Gevas,38.2921,43.1019,Turkey,gevas,is_city
1092,Hayrat,40.8853,40.365,Turkey,hayrat,is_city
1093,Guneyce,40.8208,40.4694,Turkey,guneyce,is_city
1094,Kavaklidere,37.4446,28.3628,Turkey,kavaklidere,is_city
1095,Altunhisar,37.9916,34.3733,Turkey,altunhisar,is_city
1096,Almus,40.3758,36.9044,Turkey,almus,is_city
1097,Sungurlu,40.1675,34.3739,Turkey,sungurlu,is_city
1098,Ulus,41.5842,32.6414,Turkey,ulus,is_city
1100,Hamzali,38.3416,41.1625,Turkey,hamzali,is_city
1101,Golpazari,40.2847,30.3172,Turkey,golpazari,is_city
1102,Kulp,38.4975,41.0067,Turkey,kulp,is_city
1103,Surgu,38.0055,37.9635,Turkey,surgu,is_city
1104,Agacli,38.5173,40.904,Turkey,agacli,is_city
1105,Dogansehir,38.0857,37.8712,Turkey,dogansehir,is_city
1106,Akcasir,38.4472,41.2651,Turkey,akcasir,is_city
1107,Sarkikaraagac,38.0794,31.3664,Turkey,sarkikaraagac,is_city
1109,Borcka,41.3579,41.6658,Turkey,borcka,is_city
1110,Kurucasile,41.8378,32.7162,Turkey,kurucasile,is_city
1111,Cide,41.8921,33.0044,Turkey,cide,is_city
1113,Pazarlar,38.995,29.1258,Turkey,pazarlar,is_city
1114,Saphane,39.0273,29.2222,Turkey,saphane,is_city
1115,Duvertepe,39.2373,28.44,Turkey,duvertepe,is_city
1116,Sindirgi,39.2413,28.1784,Turkey,sindirgi,is_city
1118,Dinek,37.3248,32.616,Turkey,dinek,is_city
1119,Cumra,37.5732,32.7745,Turkey,cumra,is_city
1121,Aralik,39.8728,44.5192,Turkey,aralik,is_city
1122,Ilica,39.9465,41.0952,Turkey,ilica,is_city
1124,Yavuzkemal,40.6933,38.3372,Turkey,yavuzkemal,is_city
1125,Uzundere,40.5322,41.5383,Turkey,uzundere,is_city
1126,Susehri,40.1601,38.0841,Turkey,susehri,is_city
1127,Gokcekent,40.2864,38.1177,Turkey,gokcekent,is_city
1128,Huyuk,37.9539,31.5964,Turkey,huyuk,is_city
1129,Kotek,40.2203,43.0111,Turkey,kotek,is_city
1130,Enez,40.7247,26.0825,Turkey,enez,is_city
1132,Tasova,40.7597,36.3225,Turkey,tasova,is_city
1133,Bunyan,38.8463,35.8603,Turkey,bunyan,is_city
1134,Destek,40.8467,36.1831,Turkey,destek,is_city
1135,Kagizman,40.1567,43.1342,Turkey,kagizman,is_city
1136,Cavdir,37.155,29.6939,Turkey,cavdir,is_city
1137,Esencay,40.6681,36.3803,Turkey,esencay,is_city
1138,Elbasi,38.6735,35.9675,Turkey,elbasi,is_city
1139,Tekke,40.7156,36.1925,Turkey,tekke,is_city
1140,Selim,40.4577,42.7829,Turkey,selim,is_city
1141,Golduzu,38.8167,43.0167,Turkey,golduzu,is_city
1142,Adilcevaz,38.7991,42.7316,Turkey,adilcevaz,is_city
1143,Sarisu,39.0189,42.9209,Turkey,sarisu,is_city
1144,Ekinozu,38.0597,37.1879,Turkey,ekinozu,is_city
1145,Karasar,40.3257,31.9868,Turkey,karasar,is_city
1146,Kirbasi,40.0138,31.832,Turkey,kirbasi,is_city
1147,Dereli,40.7389,38.4434,Turkey,dereli,is_city
1148,Urus,40.249,32.1379,Turkey,urus,is_city
1149,Gelendost,38.1208,31.0153,Turkey,gelendost,is_city
1150,Yenikonak,41.8732,34.6031,Turkey,yenikonak,is_city
1151,Suloglu,41.769,26.91,Turkey,suloglu,is_city
1153,Savur,37.5354,40.8788,Turkey,savur,is_city
1154,Goksun,38.021,36.4973,Turkey,goksun,is_city
1156,Surgucu,37.5737,40.7325,Turkey,surgucu,is_city
1158,Yigitler,39.8675,26.6111,Turkey,yigitler,is_city
1159,Artova,40.1158,36.3001,Turkey,artova,is_city
1160,Bayramic,39.8086,26.6098,Turkey,bayramic,is_city
1161,Tutak,39.5385,42.7659,Turkey,tutak,is_city
1162,Aglasun,37.6494,30.5342,Turkey,aglasun,is_city
1163,Hasankeyf,37.7061,41.4048,Turkey,hasankeyf,is_city
1164,Senpazar,41.8089,33.2314,Turkey,senpazar,is_city
1166,Sarayonu,38.262,32.4046,Turkey,sarayonu,is_city
1167,Sarioglan,39.0769,35.9667,Turkey,sarioglan,is_city
1168,Bozkir,37.1896,32.2474,Turkey,bozkir,is_city
1170,Kelkit,40.1268,39.4342,Turkey,kelkit,is_city
1171,Koycegiz,36.9625,28.6909,Turkey,koycegiz,is_city
1172,Gokceada,40.2011,25.909,Turkey,gokceada,is_city
1173,Tarakli,40.3969,30.4928,Turkey,tarakli,is_city
1174,Cal,38.0836,29.3989,Turkey,cal,is_city
1175,Karliova,39.2904,41.0059,Turkey,karliova,is_city
1176,Goynuk,39.1395,40.8744,Turkey,goynuk,is_city
1177,Cukurca,37.2481,43.6136,Turkey,cukurca,is_city
1179,Karakurt,40.1658,42.6044,Turkey,karakurt,is_city
1180,Maden,40.1814,40.4042,Turkey,maden,is_city
1181,Karaurgan,40.2396,42.2728,Turkey,karaurgan,is_city
1182,Sarikamis,40.3277,42.587,Turkey,sarikamis,is_city
1183,Atabey,37.9508,30.6386,Turkey,atabey,is_city
1184,Sarikavak,36.5813,33.643,Turkey,sarikavak,is_city
1185,Buyukorhan,39.771,28.8861,Turkey,buyukorhan,is_city
1186,Akcadag,38.339,37.9702,Turkey,akcadag,is_city
1187,Levent,38.437,37.8542,Turkey,levent,is_city
1188,Gokcedag,39.5583,28.9191,Turkey,gokcedag,is_city
1189,Umraniye,39.175,31.2344,Turkey,umraniye,is_city
1190,Dursunbey,39.586,28.6257,Turkey,dursunbey,is_city
1191,Celikhan,38.0256,38.2367,Turkey,celikhan,is_city
1192,Kirec,39.5347,28.3594,Turkey,kirec,is_city
1193,Kavacik,39.6755,28.4945,Turkey,kavacik,is_city
1194,Oltu,40.5394,41.9872,Turkey,oltu,is_city
1195,Davulga,38.9792,31.3714,Turkey,davulga,is_city
1196,Caylar,39.2672,41.2833,Turkey,caylar,is_city
1197,Varto,39.1737,41.454,Turkey,varto,is_city
1198,Gumuskent,38.8256,34.5321,Turkey,gumuskent,is_city
1199,Karakoy,39.0911,41.6831,Turkey,karakoy,is_city
1200,Sefaatli,39.5043,34.7563,Turkey,sefaatli,is_city
1201,Gulsehir,38.7459,34.6252,Turkey,gulsehir,is_city
1202,Taskopru,41.5098,34.2141,Turkey,taskopru,is_city
1203,Derebucak,37.3918,31.5092,Turkey,derebucak,is_city
1204,Basciftlik,40.5469,37.1692,Turkey,basciftlik,is_city
1205,Devrekani,41.603,33.8392,Turkey,devrekani,is_city
1206,Karamanli,37.373,29.8231,Turkey,karamanli,is_city
1207,Pasinler,39.9797,41.67,Turkey,pasinler,is_city
1209,Kizilcadag,37.0172,29.9631,Turkey,kizilcadag,is_city
1210,Korkuteli,37.065,30.1956,Turkey,korkuteli,is_city
1211,Guney,38.1544,29.0678,Turkey,guney,is_city
1212,Gole,40.7875,42.606,Turkey,gole,is_city
1213,Cayirbasi,40.878,42.6265,Turkey,cayirbasi,is_city
1214,Oguzlar,40.7535,34.7027,Turkey,oguzlar,is_city
1215,Karapinar,37.716,33.5506,Turkey,karapinar,is_city
1216,Hotamis,37.64,33.3186,Turkey,hotamis,is_city
1217,Cigil,37.4792,33.318,Turkey,cigil,is_city
1218,Findik,37.5132,41.9642,Turkey,findik,is_city
1219,Guneysinir,37.2694,32.729,Turkey,guneysinir,is_city
1220,Elmali,36.7358,29.9178,Turkey,elmali,is_city
1221,Akcay,36.6022,29.7463,Turkey,akcay,is_city
1222,Seki,36.8038,29.6515,Turkey,seki,is_city
1223,Basmakci,37.8972,30.0117,Turkey,basmakci,is_city
1224,Golova,36.7992,30.0389,Turkey,golova,is_city
1225,Keles,39.9136,29.2294,Turkey,keles,is_city
1226,Polateli,36.8414,37.1441,Turkey,polateli,is_city
1227,Tut,37.7953,37.9161,Turkey,tut,is_city
1228,Harmanli,37.8381,37.7443,Turkey,harmanli,is_city
1229,Eflani,41.4229,32.9576,Turkey,eflani,is_city
1230,Mihalgazi,40.0262,30.5771,Turkey,mihalgazi,is_city
1231,Balaban,38.4611,37.5788,Turkey,balaban,is_city
1232,Darende,38.5458,37.5058,Turkey,darende,is_city
1233,Orta,40.6242,33.1093,Turkey,orta,is_city
1234,Eskipazar,40.943,32.5309,Turkey,eskipazar,is_city
1236,Eskil,38.4017,33.4131,Turkey,eskil,is_city
1237,Hinis,39.3577,41.6925,Turkey,hinis,is_city
1238,Halilcavus,39.2472,41.7926,Turkey,halilcavus,is_city
1239,Baggoze,37.7126,41.9154,Turkey,baggoze,is_city
1240,Gulnar,36.3415,33.3992,Turkey,gulnar,is_city
1241,Genc,38.7477,40.5534,Turkey,genc,is_city
1243,Pecenek,40.4186,32.3083,Turkey,pecenek,is_city
1244,Gerede,40.8008,32.1969,Turkey,gerede,is_city
1245,Kozakli,39.2214,34.8506,Turkey,kozakli,is_city
1246,Karahasanli,39.2969,34.7216,Turkey,karahasanli,is_city
1247,Bereketli,40.5127,37.2886,Turkey,bereketli,is_city
1249,Yayla,38.6322,40.5242,Turkey,yayla,is_city
1250,Servi,38.5704,40.32,Turkey,servi,is_city
1252,Yenisu,38.7544,40.8797,Turkey,yenisu,is_city
1253,Karakocan,38.95,40.0333,Turkey,karakocan,is_city
1254,Basyurt,38.8351,39.9793,Turkey,basyurt,is_city
1255,Bogazliyan,39.1888,35.2454,Turkey,bogazliyan,is_city
1257,Senirkent,38.1044,30.5486,Turkey,senirkent,is_city
1259,Akcakisla,39.5382,36.3363,Turkey,akcakisla,is_city
1260,Sarkisla,39.3519,36.4098,Turkey,sarkisla,is_city
1261,Mecitozu,40.52,35.2953,Turkey,mecitozu,is_city
1262,Kazanci,36.5019,32.8613,Turkey,kazanci,is_city
1263,Ermenek,36.6404,32.8918,Turkey,ermenek,is_city
1264,Duragan,41.4158,35.0544,Turkey,duragan,is_city
1265,Cerciler,41.3945,35.2367,Turkey,cerciler,is_city
1266,Damal,41.3414,42.8368,Turkey,damal,is_city
1267,Esiroglu,40.8733,39.6883,Turkey,esiroglu,is_city
1268,Dogruyol,40.9799,43.471,Turkey,dogruyol,is_city
1269,Arpacay,40.8452,43.3275,Turkey,arpacay,is_city
1270,Cat,39.6064,40.9684,Turkey,cat,is_city
1271,Gemerek,39.1834,36.0719,Turkey,gemerek,is_city
1274,Yagmurdere,40.5749,39.8624,Turkey,yagmurdere,is_city
1275,Yerkoy,39.6381,34.4672,Turkey,yerkoy,is_city
1276,Seydiler,41.6201,33.7182,Turkey,seydiler,is_city
1277,Kigi,39.3136,40.3503,Turkey,kigi,is_city
1278,Eruh,37.7418,42.1742,Turkey,eruh,is_city
1279,Kurtun,40.6952,39.0947,Turkey,kurtun,is_city
1280,Doganca,37.7995,42.331,Turkey,doganca,is_city
1281,Mengen,40.9388,32.0764,Turkey,mengen,is_city
1282,Cifteler,39.3831,31.0392,Turkey,cifteler,is_city
1283,Tomarza,38.4472,35.7992,Turkey,tomarza,is_city
1285,Toklar,38.4181,36.015,Turkey,toklar,is_city
1286,Gokcesu,40.8939,31.9596,Turkey,gokcesu,is_city
1287,Caykara,40.7427,40.2318,Turkey,caykara,is_city
1288,Uzungol,40.6159,40.2885,Turkey,uzungol,is_city
1290,Sereflikochisar,38.9451,33.543,Turkey,sereflikochisar,is_city
1291,Siran,40.1906,39.1175,Turkey,siran,is_city
1292,Gaziler,40.0847,43.4519,Turkey,gaziler,is_city
1293,Karakoyunlu,39.8703,43.63,Turkey,karakoyunlu,is_city
1294,Inonu,39.8153,30.1455,Turkey,inonu,is_city
1295,Tuzluca,40.0387,43.6521,Turkey,tuzluca,is_city
1296,Mordogan,38.5165,26.6245,Turkey,mordogan,is_city
1297,Karaburun,38.6364,26.5109,Turkey,karaburun,is_city
1298,Kucukbahce,38.5573,26.3931,Turkey,kucukbahce,is_city
1300,Kamisli,37.5552,34.9472,Turkey,kamisli,is_city
1301,Pozanti,37.4278,34.8717,Turkey,pozanti,is_city
1302,Hocalar,38.5782,29.9677,Turkey,hocalar,is_city
1303,Hacibektas,38.9408,34.5577,Turkey,hacibektas,is_city
1304,Catalzeytin,41.9531,34.2163,Turkey,catalzeytin,is_city
1305,Lacin,40.7749,34.8807,Turkey,lacin,is_city
1306,Hamamozu,40.7848,35.0258,Turkey,hamamozu,is_city
1307,Hazar,38.3878,39.4236,Turkey,hazar,is_city
1309,Dortdivan,40.7205,32.0631,Turkey,dortdivan,is_city
1310,Hanak,41.2334,42.8404,Turkey,hanak,is_city
1311,Yesilhisar,38.3497,35.0867,Turkey,yesilhisar,is_city
1312,Kizilirmak,40.3456,33.9864,Turkey,kizilirmak,is_city
1314,Sabanozu,40.4825,33.2835,Turkey,sabanozu,is_city
1315,Altintas,39.0597,30.1092,Turkey,altintas,is_city
1316,Saimbeyli,37.9863,36.0906,Turkey,saimbeyli,is_city
1317,Murgul,41.2794,41.5551,Turkey,murgul,is_city
1318,Susuz,40.7791,43.1277,Turkey,susuz,is_city
1319,Baklan,37.9769,29.6086,Turkey,baklan,is_city
1320,Kandilli,39.9059,40.8366,Turkey,kandilli,is_city
1321,Askale,39.9172,40.6848,Turkey,askale,is_city
1322,Gudul,40.21,32.2432,Turkey,gudul,is_city
1324,Mucur,39.0615,34.3829,Turkey,mucur,is_city
1325,Ilgaz,40.9251,33.6259,Turkey,ilgaz,is_city
1326,Mudurnu,40.473,31.2076,Turkey,mudurnu,is_city
1327,Taskent,36.9243,32.4913,Turkey,taskent,is_city
1328,Hadim,36.9878,32.4567,Turkey,hadim,is_city
1329,Tefenni,37.3097,29.7754,Turkey,tefenni,is_city
1330,Agli,41.686,33.5538,Turkey,agli,is_city
1331,Demirozu,40.1602,39.8924,Turkey,demirozu,is_city
1332,Bogazkale,40.0219,34.6095,Turkey,bogazkale,is_city
1333,Cihanbeyli,38.6607,32.9244,Turkey,cihanbeyli,is_city
1334,Emet,39.343,29.2585,Turkey,emet,is_city
1335,Orencik,39.2625,29.5439,Turkey,orencik,is_city
1336,Tufanbeyli,38.2633,36.2206,Turkey,tufanbeyli,is_city
1337,Narman,40.3445,41.8609,Turkey,narman,is_city
1338,Kislakoy,40.3235,42.0223,Turkey,kislakoy,is_city
1339,Celtik,39.0244,31.7906,Turkey,celtik,is_city
1340,Tekman,39.6411,41.5054,Turkey,tekman,is_city
1341,Gokoglan,39.5465,41.304,Turkey,gokoglan,is_city
1342,Catalan,37.2486,35.2911,Turkey,catalan,is_city
1343,Kurtkale,41.2655,43.1258,Turkey,kurtkale,is_city
1344,Karaisali,37.2567,35.0589,Turkey,karaisali,is_city
1345,Ulukisla,37.5478,34.4853,Turkey,ulukisla,is_city
1346,Ciftehan,37.5122,34.7694,Turkey,ciftehan,is_city
1347,Senkaya,40.5565,42.3427,Turkey,senkaya,is_city
1349,Alpu,39.769,30.9606,Turkey,alpu,is_city
1350,Komurlu,40.7354,42.2882,Turkey,komurlu,is_city
1353,Doganyol,38.3075,39.0343,Turkey,doganyol,is_city
1354,Akkisla,39.0022,36.1738,Turkey,akkisla,is_city
1355,Lalapasa,41.8395,26.7356,Turkey,lalapasa,is_city
1358,Keban,38.7938,38.7352,Turkey,keban,is_city
1359,Cayiralan,39.3028,35.6439,Turkey,cayiralan,is_city
1360,Hacihamza,41.0743,34.449,Turkey,hacihamza,is_city
1361,Kargi,41.1337,34.4874,Turkey,kargi,is_city
1362,Goksu,39.4891,42.1513,Turkey,goksu,is_city
1363,Elmalidere,39.6372,42.32,Turkey,elmalidere,is_city
1364,Soylemez,39.7605,41.8015,Turkey,soylemez,is_city
1365,Aslanapa,39.2158,29.8699,Turkey,aslanapa,is_city
1366,Karayazi,39.696,42.1428,Turkey,karayazi,is_city
1367,Sarayduzu,41.3287,34.8469,Turkey,sarayduzu,is_city
1368,Cildir,41.1214,43.1299,Turkey,cildir,is_city
1370,Tanyeri,39.6114,39.8315,Turkey,tanyeri,is_city
1372,Balya,39.7486,27.5789,Turkey,balya,is_city
1373,Danisment,39.8692,27.6331,Turkey,danisment,is_city
1375,Harmancik,39.6761,29.1553,Turkey,harmancik,is_city
1376,Ulas,39.4449,37.039,Turkey,ulas,is_city
1377,Cayirhan,40.1,31.6833,Turkey,cayirhan,is_city
1378,Yavu,39.792,36.206,Turkey,yavu,is_city
1379,Direkli,39.7117,36.6517,Turkey,direkli,is_city
1381,Circir,40.055,36.775,Turkey,circir,is_city
1382,Kizilcahamam,40.4697,32.6506,Turkey,kizilcahamam,is_city
1383,Guvem,40.5907,32.6611,Turkey,guvem,is_city
1384,Yildizeli,39.8664,36.5989,Turkey,yildizeli,is_city
1386,Mansurlu,37.8485,35.6544,Turkey,mansurlu,is_city
1387,Feke,37.8145,35.9123,Turkey,feke,is_city
1388,Han,39.1592,30.8614,Turkey,han,is_city
1390,Felahiye,39.0906,35.5672,Turkey,felahiye,is_city
1391,Aydintepe,40.3833,40.1427,Turkey,aydintepe,is_city
1392,Mahmudiye,39.4978,30.9872,Turkey,mahmudiye,is_city
1393,Gozeli,38.4246,39.0573,Turkey,gozeli,is_city
1394,Sivrice,38.4422,39.3094,Turkey,sivrice,is_city
1395,Kaymaz,39.5167,31.1797,Turkey,kaymaz,is_city
1396,Ahirli,37.2387,32.1188,Turkey,ahirli,is_city
1397,Tepebasi,36.6663,32.7221,Turkey,tepebasi,is_city
1398,Celebi,39.4642,33.5241,Turkey,celebi,is_city
1399,Basyayla,36.7534,32.6802,Turkey,basyayla,is_city
1400,Goynucek,40.3992,35.525,Turkey,goynucek,is_city
1402,Gediksaray,40.4453,35.6263,Turkey,gediksaray,is_city
1403,Kursunlu,40.841,33.2603,Turkey,kursunlu,is_city
